,thread_count,queue_size,iat_scale,machine,tag,workload,t1_size_mb,t2_size_mb,it,status
1463,16,128,100,c220g1,cl_hdd_0_26,w97,12000,4000,2,-1
1464,16,128,100,c220g1,cl_hdd_0_26,w97,12000,8000,0,-1
1465,16,128,100,c220g1,cl_hdd_0_26,w97,12000,8000,1,-1
1466,16,128,100,c220g1,cl_hdd_0_26,w97,12000,8000,2,-1
1467,16,128,100,c220g1,cl_hdd_0_26,w97,12000,16000,0,-1
1468,16,128,100,c220g1,cl_hdd_0_26,w97,12000,16000,1,-1
1469,16,128,100,c220g1,cl_hdd_0_26,w97,12000,16000,2,-1
1470,16,128,100,c220g1,cl_hdd_0_26,w97,14000,0,0,1187149
1471,16,128,100,c220g1,cl_hdd_0_26,w97,14000,0,1,1089395
1472,16,128,100,c220g1,cl_hdd_0_26,w97,14000,0,2,1055012
1473,16,128,100,c220g1,cl_hdd_0_26,w97,14000,4000,0,-1
1474,16,128,100,c220g1,cl_hdd_0_26,w97,14000,4000,1,-1
1475,16,128,100,c220g1,cl_hdd_0_26,w97,14000,4000,2,-1
1476,16,128,100,c220g1,cl_hdd_0_26,w97,14000,8000,0,-1
1477,16,128,100,c220g1,cl_hdd_0_26,w97,14000,8000,1,-1
1478,16,128,100,c220g1,cl_hdd_0_26,w97,14000,8000,2,-1
1479,16,128,100,c220g1,cl_hdd_0_26,w97,14000,16000,0,-1
1480,16,128,100,c220g1,cl_hdd_0_26,w97,14000,16000,1,-1
1481,16,128,100,c220g1,cl_hdd_0_26,w97,14000,16000,2,-1
1482,16,128,100,c220g1,cl_hdd_0_26,w97,16000,0,0,1184237
1483,16,128,100,c220g1,cl_hdd_0_26,w97,16000,0,1,1169588
1484,16,128,100,c220g1,cl_hdd_0_26,w97,16000,0,2,1196284
1485,16,128,100,c220g1,cl_hdd_0_26,w97,16000,4000,0,-1
1486,16,128,100,c220g1,cl_hdd_0_26,w97,16000,4000,1,-1
1487,16,128,100,c220g1,cl_hdd_0_26,w97,16000,4000,2,-1
1488,16,128,100,c220g1,cl_hdd_0_26,w97,16000,8000,0,-1
1489,16,128,100,c220g1,cl_hdd_0_26,w97,16000,8000,1,-1
1490,16,128,100,c220g1,cl_hdd_0_26,w97,16000,8000,2,-1
1491,16,128,100,c220g1,cl_hdd_0_26,w97,16000,16000,0,-1
1492,16,128,100,c220g1,cl_hdd_0_26,w97,16000,16000,1,-1
1493,16,128,100,c220g1,cl_hdd_0_26,w97,16000,16000,2,-1
1494,16,128,100,c220g1,cl_hdd_0_26,w97,20000,0,0,1097582
1495,16,128,100,c220g1,cl_hdd_0_26,w97,20000,0,1,1072625
1496,16,128,100,c220g1,cl_hdd_0_26,w97,20000,0,2,1092607
1497,16,128,100,c220g1,cl_hdd_0_26,w97,25000,0,0,1097367
1498,16,128,100,c220g1,cl_hdd_0_26,w97,25000,0,1,1070168
1499,16,128,100,c220g1,cl_hdd_0_26,w97,25000,0,2,1077587
1500,16,128,100,c220g1,cl_hdd_0_26,w54,500,0,0,4907743
1501,16,128,100,c220g1,cl_hdd_0_26,w54,500,0,1,4915008
1502,16,128,100,c220g1,cl_hdd_0_26,w54,500,0,2,4796469
1503,16,128,100,c220g1,cl_hdd_0_26,w54,500,5000,0,-1
1504,16,128,100,c220g1,cl_hdd_0_26,w54,500,5000,1,-1
1505,16,128,100,c220g1,cl_hdd_0_26,w54,500,5000,2,-1
1506,16,128,100,c220g1,cl_hdd_0_26,w54,500,10000,0,-1
1507,16,128,100,c220g1,cl_hdd_0_26,w54,500,10000,1,-1
1508,16,128,100,c220g1,cl_hdd_0_26,w54,500,10000,2,-1
1509,16,128,100,c220g1,cl_hdd_0_26,w54,1000,0,0,4979787
1510,16,128,100,c220g1,cl_hdd_0_26,w54,1000,0,1,5109054
1511,16,128,100,c220g1,cl_hdd_0_26,w54,1000,0,2,5004011
1512,16,128,100,c220g1,cl_hdd_0_26,w54,1000,1000,0,-1
1513,16,128,100,c220g1,cl_hdd_0_26,w54,1000,1000,1,-1
1514,16,128,100,c220g1,cl_hdd_0_26,w54,1000,1000,2,-1
1515,16,128,100,c220g1,cl_hdd_0_26,w54,1000,2000,0,-1
1516,16,128,100,c220g1,cl_hdd_0_26,w54,1000,2000,1,-1
1517,16,128,100,c220g1,cl_hdd_0_26,w54,1000,2000,2,-1
1518,16,128,100,c220g1,cl_hdd_0_26,w54,1000,4000,0,-1
1519,16,128,100,c220g1,cl_hdd_0_26,w54,1000,4000,1,-1
1520,16,128,100,c220g1,cl_hdd_0_26,w54,1000,4000,2,-1
1521,16,128,100,c220g1,cl_hdd_0_26,w54,1000,5000,0,-1
1522,16,128,100,c220g1,cl_hdd_0_26,w54,1000,5000,1,-1
1523,16,128,100,c220g1,cl_hdd_0_26,w54,1000,5000,2,-1
1524,16,128,100,c220g1,cl_hdd_0_26,w54,1000,10000,0,-1
1525,16,128,100,c220g1,cl_hdd_0_26,w54,1000,10000,1,-1
1526,16,128,100,c220g1,cl_hdd_0_26,w54,1000,10000,2,-1
1527,16,128,100,c220g1,cl_hdd_0_26,w54,2000,0,0,789
1528,16,128,100,c220g1,cl_hdd_0_26,w54,2000,0,1,4861698
1529,16,128,100,c220g1,cl_hdd_0_26,w54,2000,0,2,789
1530,16,128,100,c220g1,cl_hdd_0_26,w54,2000,1000,0,-1
1531,16,128,100,c220g1,cl_hdd_0_26,w54,2000,1000,1,-1
1532,16,128,100,c220g1,cl_hdd_0_26,w54,2000,1000,2,-1
1533,16,128,100,c220g1,cl_hdd_0_26,w54,2000,2000,0,-1
1534,16,128,100,c220g1,cl_hdd_0_26,w54,2000,2000,1,-1
1535,16,128,100,c220g1,cl_hdd_0_26,w54,2000,2000,2,-1
1536,16,128,100,c220g1,cl_hdd_0_26,w54,2000,4000,0,-1
1537,16,128,100,c220g1,cl_hdd_0_26,w54,2000,4000,1,-1
1538,16,128,100,c220g1,cl_hdd_0_26,w54,2000,4000,2,-1
1539,16,128,100,c220g1,cl_hdd_0_26,w54,2000,5000,0,-1
1540,16,128,100,c220g1,cl_hdd_0_26,w54,2000,5000,1,-1
1541,16,128,100,c220g1,cl_hdd_0_26,w54,2000,5000,2,-1
1542,16,128,100,c220g1,cl_hdd_0_26,w54,2000,10000,0,-1
1543,16,128,100,c220g1,cl_hdd_0_26,w54,2000,10000,1,-1
1544,16,128,100,c220g1,cl_hdd_0_26,w54,2000,10000,2,-1
1545,16,128,100,c220g1,cl_hdd_0_26,w54,3000,0,0,789
1546,16,128,100,c220g1,cl_hdd_0_26,w54,3000,0,1,789
1547,16,128,100,c220g1,cl_hdd_0_26,w54,3000,0,2,4808948
1548,16,128,100,c220g1,cl_hdd_0_26,w54,3000,2000,0,-1
1549,16,128,100,c220g1,cl_hdd_0_26,w54,3000,2000,1,-1
1550,16,128,100,c220g1,cl_hdd_0_26,w54,3000,2000,2,-1
1551,16,128,100,c220g1,cl_hdd_0_26,w54,3000,4000,0,-1
1552,16,128,100,c220g1,cl_hdd_0_26,w54,3000,4000,1,-1
1553,16,128,100,c220g1,cl_hdd_0_26,w54,3000,4000,2,-1
1554,16,128,100,c220g1,cl_hdd_0_26,w54,3000,5000,0,-1
1555,16,128,100,c220g1,cl_hdd_0_26,w54,3000,5000,1,-1
1556,16,128,100,c220g1,cl_hdd_0_26,w54,3000,5000,2,-1
1557,16,128,100,c220g1,cl_hdd_0_26,w54,3000,10000,0,-1
1558,16,128,100,c220g1,cl_hdd_0_26,w54,3000,10000,1,-1
1559,16,128,100,c220g1,cl_hdd_0_26,w54,3000,10000,2,-1
1560,16,128,100,c220g1,cl_hdd_0_26,w54,5000,0,0,4819889
1561,16,128,100,c220g1,cl_hdd_0_26,w54,5000,0,1,4897367
1562,16,128,100,c220g1,cl_hdd_0_26,w54,5000,0,2,789
1563,16,128,100,c220g1,cl_hdd_0_26,w54,5000,1000,0,-1
1564,16,128,100,c220g1,cl_hdd_0_26,w54,5000,1000,1,-1
1565,16,128,100,c220g1,cl_hdd_0_26,w54,5000,1000,2,-1
1566,16,128,100,c220g1,cl_hdd_0_26,w54,5000,2000,0,-1
1567,16,128,100,c220g1,cl_hdd_0_26,w54,5000,2000,1,-1
1568,16,128,100,c220g1,cl_hdd_0_26,w54,5000,2000,2,-1
1569,16,128,100,c220g1,cl_hdd_0_26,w54,5000,5000,0,-1
1570,16,128,100,c220g1,cl_hdd_0_26,w54,5000,5000,1,-1
1571,16,128,100,c220g1,cl_hdd_0_26,w54,5000,5000,2,-1
1572,16,128,100,c220g1,cl_hdd_0_26,w82,500,0,0,886952
1573,16,128,100,c220g1,cl_hdd_0_26,w82,500,0,1,881997
1574,16,128,100,c220g1,cl_hdd_0_26,w82,500,0,2,956947
1575,16,128,100,c220g1,cl_hdd_0_26,w82,500,500,0,-1
1576,16,128,100,c220g1,cl_hdd_0_26,w82,500,500,1,-1
1577,16,128,100,c220g1,cl_hdd_0_26,w82,500,500,2,-1
1578,16,128,100,c220g1,cl_hdd_0_26,w82,500,1000,0,-1
1579,16,128,100,c220g1,cl_hdd_0_26,w82,500,1000,1,-1
1580,16,128,100,c220g1,cl_hdd_0_26,w82,500,1000,2,-1
1581,16,128,100,c220g1,cl_hdd_0_26,w82,500,1500,0,-1
1582,16,128,100,c220g1,cl_hdd_0_26,w82,500,1500,1,-1
1583,16,128,100,c220g1,cl_hdd_0_26,w82,500,1500,2,-1
1584,16,128,100,c220g1,cl_hdd_0_26,w82,500,2000,0,-1
1585,16,128,100,c220g1,cl_hdd_0_26,w82,500,2000,1,-1
1586,16,128,100,c220g1,cl_hdd_0_26,w82,500,2000,2,-1
1587,16,128,100,c220g1,cl_hdd_0_26,w82,500,700,0,-1
1588,16,128,100,c220g1,cl_hdd_0_26,w82,500,700,1,-1
1589,16,128,100,c220g1,cl_hdd_0_26,w82,500,700,2,-1
1590,16,128,100,c220g1,cl_hdd_0_26,w82,500,2500,0,-1
1591,16,128,100,c220g1,cl_hdd_0_26,w82,500,2500,1,-1
1592,16,128,100,c220g1,cl_hdd_0_26,w82,500,2500,2,-1
1593,16,128,100,c220g1,cl_hdd_0_26,w82,500,1300,0,-1
1594,16,128,100,c220g1,cl_hdd_0_26,w82,500,1300,1,-1
1595,16,128,100,c220g1,cl_hdd_0_26,w82,500,1300,2,-1
1596,16,128,100,c220g1,cl_hdd_0_26,w82,1000,0,0,782502
1597,16,128,100,c220g1,cl_hdd_0_26,w82,1000,0,1,780062
1598,16,128,100,c220g1,cl_hdd_0_26,w82,1000,0,2,784919
1599,16,128,100,c220g1,cl_hdd_0_26,w82,1000,500,0,-1
1600,16,128,100,c220g1,cl_hdd_0_26,w82,1000,500,1,-1
1601,16,128,100,c220g1,cl_hdd_0_26,w82,1000,500,2,-1
1602,16,128,100,c220g1,cl_hdd_0_26,w82,1000,1000,0,-1
1603,16,128,100,c220g1,cl_hdd_0_26,w82,1000,1000,1,-1
1604,16,128,100,c220g1,cl_hdd_0_26,w82,1000,1000,2,-1
1605,16,128,100,c220g1,cl_hdd_0_26,w82,1000,5000,0,-1
1606,16,128,100,c220g1,cl_hdd_0_26,w82,1000,5000,1,-1
1607,16,128,100,c220g1,cl_hdd_0_26,w82,1000,5000,2,-1
1608,16,128,100,c220g1,cl_hdd_0_26,w82,1000,10000,0,-1
1609,16,128,100,c220g1,cl_hdd_0_26,w82,1000,10000,1,-1
1610,16,128,100,c220g1,cl_hdd_0_26,w82,1000,10000,2,-1
1611,16,128,100,c220g1,cl_hdd_0_26,w82,1000,700,0,-1
1612,16,128,100,c220g1,cl_hdd_0_26,w82,1000,700,1,-1
1613,16,128,100,c220g1,cl_hdd_0_26,w82,1000,700,2,-1
1614,16,128,100,c220g1,cl_hdd_0_26,w82,1000,4000,0,-1
1615,16,128,100,c220g1,cl_hdd_0_26,w82,1000,4000,1,-1
1616,16,128,100,c220g1,cl_hdd_0_26,w82,1000,4000,2,-1
1617,16,128,100,c220g1,cl_hdd_0_26,w82,1000,6000,0,-1
1618,16,128,100,c220g1,cl_hdd_0_26,w82,1000,6000,1,-1
1619,16,128,100,c220g1,cl_hdd_0_26,w82,1000,6000,2,-1
1620,16,128,100,c220g1,cl_hdd_0_26,w82,1000,7000,0,-1
1621,16,128,100,c220g1,cl_hdd_0_26,w82,1000,7000,1,-1
1622,16,128,100,c220g1,cl_hdd_0_26,w82,1000,7000,2,-1
1623,16,128,100,c220g1,cl_hdd_0_26,w82,1500,0,0,866546
1624,16,128,100,c220g1,cl_hdd_0_26,w82,1500,0,1,834428
1625,16,128,100,c220g1,cl_hdd_0_26,w82,1500,0,2,807401
1626,16,128,100,c220g1,cl_hdd_0_26,w82,1500,500,0,-1
1627,16,128,100,c220g1,cl_hdd_0_26,w82,1500,500,1,-1
1628,16,128,100,c220g1,cl_hdd_0_26,w82,1500,500,2,-1
1629,16,128,100,c220g1,cl_hdd_0_26,w82,1500,1000,0,-1
1630,16,128,100,c220g1,cl_hdd_0_26,w82,1500,1000,1,-1
1631,16,128,100,c220g1,cl_hdd_0_26,w82,1500,1000,2,-1
1632,16,128,100,c220g1,cl_hdd_0_26,w82,1500,5000,0,-1
1633,16,128,100,c220g1,cl_hdd_0_26,w82,1500,5000,1,-1
1634,16,128,100,c220g1,cl_hdd_0_26,w82,1500,5000,2,-1
1635,16,128,100,c220g1,cl_hdd_0_26,w82,1500,10000,0,-1
1636,16,128,100,c220g1,cl_hdd_0_26,w82,1500,10000,1,-1
1637,16,128,100,c220g1,cl_hdd_0_26,w82,1500,10000,2,-1
1638,16,128,100,c220g1,cl_hdd_0_26,w82,2000,0,0,966046
1639,16,128,100,c220g1,cl_hdd_0_26,w82,2000,0,1,1003066
1640,16,128,100,c220g1,cl_hdd_0_26,w82,2000,0,2,940743
1641,16,128,100,c220g1,cl_hdd_0_26,w82,2000,1000,0,-1
1642,16,128,100,c220g1,cl_hdd_0_26,w82,2000,1000,1,-1
1643,16,128,100,c220g1,cl_hdd_0_26,w82,2000,1000,2,-1
1644,16,128,100,c220g1,cl_hdd_0_26,w82,2000,5000,0,-1
1645,16,128,100,c220g1,cl_hdd_0_26,w82,2000,5000,1,-1
1646,16,128,100,c220g1,cl_hdd_0_26,w82,2000,5000,2,-1
1647,16,128,100,c220g1,cl_hdd_0_26,w81,1000,0,0,605336
1648,16,128,100,c220g1,cl_hdd_0_26,w81,1000,0,1,605577
1649,16,128,100,c220g1,cl_hdd_0_26,w81,1000,0,2,615442
1650,16,128,100,c220g1,cl_hdd_0_26,w81,1000,5000,0,-1
1651,16,128,100,c220g1,cl_hdd_0_26,w81,1000,5000,1,-1
1652,16,128,100,c220g1,cl_hdd_0_26,w81,1000,5000,2,-1
1653,16,128,100,c220g1,cl_hdd_0_26,w81,1000,10000,0,-1
1654,16,128,100,c220g1,cl_hdd_0_26,w81,1000,10000,1,-1
1655,16,128,100,c220g1,cl_hdd_0_26,w81,1000,10000,2,-1
1656,16,128,100,c220g1,cl_hdd_0_26,w81,1000,15000,0,-1
1657,16,128,100,c220g1,cl_hdd_0_26,w81,1000,15000,1,-1
1658,16,128,100,c220g1,cl_hdd_0_26,w81,1000,15000,2,-1
1659,16,128,100,c220g1,cl_hdd_0_26,w81,1000,20000,0,-1
1660,16,128,100,c220g1,cl_hdd_0_26,w81,1000,20000,1,-1
1661,16,128,100,c220g1,cl_hdd_0_26,w81,1000,20000,2,-1
1662,16,128,100,c220g1,cl_hdd_0_26,w81,2000,0,0,910305
1663,16,128,100,c220g1,cl_hdd_0_26,w81,2000,0,1,925495
1664,16,128,100,c220g1,cl_hdd_0_26,w81,2000,0,2,906312
1665,16,128,100,c220g1,cl_hdd_0_26,w81,2000,5000,0,-1
1666,16,128,100,c220g1,cl_hdd_0_26,w81,2000,5000,1,-1
1667,16,128,100,c220g1,cl_hdd_0_26,w81,2000,5000,2,-1
1668,16,128,100,c220g1,cl_hdd_0_26,w81,2000,10000,0,-1
1669,16,128,100,c220g1,cl_hdd_0_26,w81,2000,10000,1,-1
1670,16,128,100,c220g1,cl_hdd_0_26,w81,2000,10000,2,-1
1671,16,128,100,c220g1,cl_hdd_0_26,w81,2000,15000,0,-1
1672,16,128,100,c220g1,cl_hdd_0_26,w81,2000,15000,1,-1
1673,16,128,100,c220g1,cl_hdd_0_26,w81,2000,15000,2,-1
1674,16,128,100,c220g1,cl_hdd_0_26,w81,2000,20000,0,-1
1675,16,128,100,c220g1,cl_hdd_0_26,w81,2000,20000,1,-1
1676,16,128,100,c220g1,cl_hdd_0_26,w81,2000,20000,2,-1
1677,16,128,100,c220g1,cl_hdd_0_26,w81,5000,0,0,606138
1678,16,128,100,c220g1,cl_hdd_0_26,w81,5000,0,1,556389
1679,16,128,100,c220g1,cl_hdd_0_26,w81,5000,0,2,789
1680,16,128,100,c220g1,cl_hdd_0_26,w81,5000,5000,0,-1
1681,16,128,100,c220g1,cl_hdd_0_26,w81,5000,5000,1,-1
1682,16,128,100,c220g1,cl_hdd_0_26,w81,5000,5000,2,-1
1683,16,128,100,c220g1,cl_hdd_0_26,w81,5000,10000,0,-1
1684,16,128,100,c220g1,cl_hdd_0_26,w81,5000,10000,1,-1
1685,16,128,100,c220g1,cl_hdd_0_26,w81,5000,10000,2,-1
1686,16,128,100,c220g1,cl_hdd_0_26,w81,5000,15000,0,-1
1687,16,128,100,c220g1,cl_hdd_0_26,w81,5000,15000,1,-1
1688,16,128,100,c220g1,cl_hdd_0_26,w81,5000,15000,2,-1
1689,16,128,100,c220g1,cl_hdd_0_26,w81,5000,20000,0,-1
1690,16,128,100,c220g1,cl_hdd_0_26,w81,5000,20000,1,-1
1691,16,128,100,c220g1,cl_hdd_0_26,w81,5000,20000,2,-1
1692,16,128,100,c220g1,cl_hdd_0_26,w81,15000,0,0,602846
1693,16,128,100,c220g1,cl_hdd_0_26,w81,15000,0,1,580706
1694,16,128,100,c220g1,cl_hdd_0_26,w81,15000,0,2,543551
1695,16,128,100,c220g1,cl_hdd_0_26,w81,15000,5000,0,-1
1696,16,128,100,c220g1,cl_hdd_0_26,w81,15000,5000,1,-1
1697,16,128,100,c220g1,cl_hdd_0_26,w81,15000,5000,2,-1
1698,16,128,100,c220g1,cl_hdd_0_26,w81,15000,10000,0,-1
1699,16,128,100,c220g1,cl_hdd_0_26,w81,15000,10000,1,-1
1700,16,128,100,c220g1,cl_hdd_0_26,w81,15000,10000,2,-1
1701,16,128,100,c220g1,cl_hdd_0_26,w81,15000,15000,0,-1
1702,16,128,100,c220g1,cl_hdd_0_26,w81,15000,15000,1,-1
1703,16,128,100,c220g1,cl_hdd_0_26,w81,15000,15000,2,-1
1704,16,128,100,c220g1,cl_hdd_0_26,w81,16000,0,0,585558
1705,16,128,100,c220g1,cl_hdd_0_26,w81,16000,0,1,573215
1706,16,128,100,c220g1,cl_hdd_0_26,w81,16000,0,2,558514
1707,16,128,100,c220g1,cl_hdd_0_26,w81,16000,5000,0,-1
1708,16,128,100,c220g1,cl_hdd_0_26,w81,16000,5000,1,-1
1709,16,128,100,c220g1,cl_hdd_0_26,w81,16000,5000,2,-1
1710,16,128,100,c220g1,cl_hdd_0_26,w81,16000,10000,0,-1
1711,16,128,100,c220g1,cl_hdd_0_26,w81,16000,10000,1,-1
1712,16,128,100,c220g1,cl_hdd_0_26,w81,16000,10000,2,-1
1713,16,128,100,c220g1,cl_hdd_0_26,w81,17000,0,0,568142
1714,16,128,100,c220g1,cl_hdd_0_26,w81,17000,0,1,533690
1715,16,128,100,c220g1,cl_hdd_0_26,w81,17000,0,2,602945
1716,16,128,100,c220g1,cl_hdd_0_26,w81,17000,5000,0,-1
1717,16,128,100,c220g1,cl_hdd_0_26,w81,17000,5000,1,-1
1718,16,128,100,c220g1,cl_hdd_0_26,w81,17000,5000,2,-1
1719,16,128,100,c220g1,cl_hdd_0_26,w81,17000,10000,0,-1
1720,16,128,100,c220g1,cl_hdd_0_26,w81,17000,10000,1,-1
1721,16,128,100,c220g1,cl_hdd_0_26,w81,17000,10000,2,-1
1722,16,128,100,c220g1,cl_hdd_0_26,w81,18000,0,0,609855
1723,16,128,100,c220g1,cl_hdd_0_26,w81,18000,0,1,605278
1724,16,128,100,c220g1,cl_hdd_0_26,w81,18000,0,2,533631
1725,16,128,100,c220g1,cl_hdd_0_26,w81,18000,5000,0,-1
1726,16,128,100,c220g1,cl_hdd_0_26,w81,18000,5000,1,-1
1727,16,128,100,c220g1,cl_hdd_0_26,w81,18000,5000,2,-1
1728,16,128,100,c220g1,cl_hdd_0_26,w81,18000,10000,0,-1
1729,16,128,100,c220g1,cl_hdd_0_26,w81,18000,10000,1,-1
1730,16,128,100,c220g1,cl_hdd_0_26,w81,18000,10000,2,-1
1731,16,128,100,c220g1,cl_hdd_0_26,w81,25000,0,0,448964
1732,16,128,100,c220g1,cl_hdd_0_26,w81,25000,0,1,446480
1733,16,128,100,c220g1,cl_hdd_0_26,w81,25000,0,2,446553
1734,16,128,100,c220g1,cl_hdd_0_26,w31,3000,0,0,789
1735,16,128,100,c220g1,cl_hdd_0_26,w31,3000,0,1,7894132
1736,16,128,100,c220g1,cl_hdd_0_26,w31,3000,0,2,7776252
1737,16,128,100,c220g1,cl_hdd_0_26,w31,3000,9000,0,-1
1738,16,128,100,c220g1,cl_hdd_0_26,w31,3000,9000,1,-1
1739,16,128,100,c220g1,cl_hdd_0_26,w31,3000,9000,2,-1
1740,16,128,100,c220g1,cl_hdd_0_26,w31,3000,10000,0,-1
1741,16,128,100,c220g1,cl_hdd_0_26,w31,3000,10000,1,-1
1742,16,128,100,c220g1,cl_hdd_0_26,w31,3000,10000,2,-1
1743,16,128,100,c220g1,cl_hdd_0_26,w31,3000,20000,0,-1
1744,16,128,100,c220g1,cl_hdd_0_26,w31,3000,20000,1,-1
1745,16,128,100,c220g1,cl_hdd_0_26,w31,3000,20000,2,-1
1746,16,128,100,c220g1,cl_hdd_0_26,w31,3000,30000,0,-1
1747,16,128,100,c220g1,cl_hdd_0_26,w31,3000,30000,1,-1
1748,16,128,100,c220g1,cl_hdd_0_26,w31,3000,30000,2,-1
1749,16,128,100,c220g1,cl_hdd_0_26,w31,3000,40000,0,-1
1750,16,128,100,c220g1,cl_hdd_0_26,w31,3000,40000,1,-1
1751,16,128,100,c220g1,cl_hdd_0_26,w31,3000,40000,2,-1
1752,16,128,100,c220g1,cl_hdd_0_26,w31,3000,50000,0,-1
1753,16,128,100,c220g1,cl_hdd_0_26,w31,3000,50000,1,-1
1754,16,128,100,c220g1,cl_hdd_0_26,w31,3000,50000,2,-1
1755,16,128,100,c220g1,cl_hdd_0_26,w31,3000,70000,0,-1
1756,16,128,100,c220g1,cl_hdd_0_26,w31,3000,70000,1,-1
1757,16,128,100,c220g1,cl_hdd_0_26,w31,3000,70000,2,-1
1758,16,128,100,c220g1,cl_hdd_0_26,w31,3000,100000,0,-1
1759,16,128,100,c220g1,cl_hdd_0_26,w31,3000,100000,1,-1
1760,16,128,100,c220g1,cl_hdd_0_26,w31,3000,100000,2,-1
1761,16,128,100,c220g1,cl_hdd_0_26,w31,3000,150000,0,-1
1762,16,128,100,c220g1,cl_hdd_0_26,w31,3000,150000,1,-1
1763,16,128,100,c220g1,cl_hdd_0_26,w31,3000,150000,2,-1
1764,16,128,100,c220g1,cl_hdd_0_26,w31,4000,0,0,789
1765,16,128,100,c220g1,cl_hdd_0_26,w31,4000,0,1,789
1766,16,128,100,c220g1,cl_hdd_0_26,w31,4000,0,2,7849849
1767,16,128,100,c220g1,cl_hdd_0_26,w31,4000,9000,0,-1
1768,16,128,100,c220g1,cl_hdd_0_26,w31,4000,9000,1,-1
1769,16,128,100,c220g1,cl_hdd_0_26,w31,4000,9000,2,-1
1770,16,128,100,c220g1,cl_hdd_0_26,w31,4000,10000,0,-1
1771,16,128,100,c220g1,cl_hdd_0_26,w31,4000,10000,1,-1
1772,16,128,100,c220g1,cl_hdd_0_26,w31,4000,10000,2,-1
1773,16,128,100,c220g1,cl_hdd_0_26,w31,4000,20000,0,-1
1774,16,128,100,c220g1,cl_hdd_0_26,w31,4000,20000,1,-1
1775,16,128,100,c220g1,cl_hdd_0_26,w31,4000,20000,2,-1
1776,16,128,100,c220g1,cl_hdd_0_26,w31,4000,30000,0,-1
1777,16,128,100,c220g1,cl_hdd_0_26,w31,4000,30000,1,-1
1778,16,128,100,c220g1,cl_hdd_0_26,w31,4000,30000,2,-1
1779,16,128,100,c220g1,cl_hdd_0_26,w31,4000,40000,0,-1
1780,16,128,100,c220g1,cl_hdd_0_26,w31,4000,40000,1,-1
1781,16,128,100,c220g1,cl_hdd_0_26,w31,4000,40000,2,-1
1782,16,128,100,c220g1,cl_hdd_0_26,w31,4000,50000,0,-1
1783,16,128,100,c220g1,cl_hdd_0_26,w31,4000,50000,1,-1
1784,16,128,100,c220g1,cl_hdd_0_26,w31,4000,50000,2,-1
1785,16,128,100,c220g1,cl_hdd_0_26,w31,4000,50000,0,-1
1786,16,128,100,c220g1,cl_hdd_0_26,w31,4000,50000,1,-1
1787,16,128,100,c220g1,cl_hdd_0_26,w31,4000,50000,2,-1
1788,16,128,100,c220g1,cl_hdd_0_26,w31,4000,70000,0,-1
1789,16,128,100,c220g1,cl_hdd_0_26,w31,4000,70000,1,-1
1790,16,128,100,c220g1,cl_hdd_0_26,w31,4000,70000,2,-1
1791,16,128,100,c220g1,cl_hdd_0_26,w31,4000,100000,0,-1
1792,16,128,100,c220g1,cl_hdd_0_26,w31,4000,100000,1,-1
1793,16,128,100,c220g1,cl_hdd_0_26,w31,4000,100000,2,-1
1794,16,128,100,c220g1,cl_hdd_0_26,w31,4000,150000,0,-1
1795,16,128,100,c220g1,cl_hdd_0_26,w31,4000,150000,1,-1
1796,16,128,100,c220g1,cl_hdd_0_26,w31,4000,150000,2,-1
1797,16,128,100,c220g1,cl_hdd_0_26,w31,5000,0,0,7936327
1798,16,128,100,c220g1,cl_hdd_0_26,w31,5000,0,1,7918984
1799,16,128,100,c220g1,cl_hdd_0_26,w31,5000,0,2,7908776
1800,16,128,100,c220g1,cl_hdd_0_26,w31,5000,50000,0,-1
1801,16,128,100,c220g1,cl_hdd_0_26,w31,5000,50000,1,-1
1802,16,128,100,c220g1,cl_hdd_0_26,w31,5000,50000,2,-1
1803,16,128,100,c220g1,cl_hdd_0_26,w31,5000,70000,0,-1
1804,16,128,100,c220g1,cl_hdd_0_26,w31,5000,70000,1,-1
1805,16,128,100,c220g1,cl_hdd_0_26,w31,5000,70000,2,-1
1806,16,128,100,c220g1,cl_hdd_0_26,w31,5000,100000,0,-1
1807,16,128,100,c220g1,cl_hdd_0_26,w31,5000,100000,1,-1
1808,16,128,100,c220g1,cl_hdd_0_26,w31,5000,100000,2,-1
1809,16,128,100,c220g1,cl_hdd_0_26,w31,5000,150000,0,-1
1810,16,128,100,c220g1,cl_hdd_0_26,w31,5000,150000,1,-1
1811,16,128,100,c220g1,cl_hdd_0_26,w31,5000,150000,2,-1
1812,16,128,100,c220g1,cl_hdd_0_26,w31,10000,0,0,7895495
1813,16,128,100,c220g1,cl_hdd_0_26,w31,10000,0,1,790
1814,16,128,100,c220g1,cl_hdd_0_26,w31,10000,0,2,7929392
1815,16,128,100,c220g1,cl_hdd_0_26,w31,10000,50000,0,-1
1816,16,128,100,c220g1,cl_hdd_0_26,w31,10000,50000,1,-1
1817,16,128,100,c220g1,cl_hdd_0_26,w31,10000,50000,2,-1
1818,16,128,100,c220g1,cl_hdd_0_26,w31,10000,70000,0,-1
1819,16,128,100,c220g1,cl_hdd_0_26,w31,10000,70000,1,-1
1820,16,128,100,c220g1,cl_hdd_0_26,w31,10000,70000,2,-1
1821,16,128,100,c220g1,cl_hdd_0_26,w31,10000,100000,0,-1
1822,16,128,100,c220g1,cl_hdd_0_26,w31,10000,100000,1,-1
